item,subject_1,subject_2,measure,correlation
El espejo,sub-091,sub-088,RRT,0.17666775247406521
El espejo,sub-091,sub-044,RRT,0.09856730123451292
El espejo,sub-091,sub-009,RRT,0.3074880899253379
El espejo,sub-091,sub-041,RRT,0.07872489669771547
El espejo,sub-091,sub-024,RRT,0.08323822242833222
El espejo,sub-091,sub-016,RRT,0.3331346257020793
El espejo,sub-091,sub-112,RRT,0.053836698871948654
El espejo,sub-091,sub-058,RRT,0.16771718769947333
El espejo,sub-091,sub-018,RRT,-0.051094696434319097
El espejo,sub-091,sub-048,RRT,0.0790340627691777
El espejo,sub-091,sub-087,RRT,0.13878945866792497
El espejo,sub-091,sub-091,RRT,1.0
El espejo,sub-091,sub-083,RRT,0.015067157185980139
El espejo,sub-091,sub-065,RRT,0.12422765401579612
El espejo,sub-091,sub-077,RRT,0.05963421125951472
El espejo,sub-091,sub-039,RRT,-0.007448479910806697
El espejo,sub-091,sub-053,RRT,-0.02418987195663104
El espejo,sub-091,sub-075,RRT,0.039459108865453764
El espejo,sub-091,sub-060,RRT,0.004047342060195674
El espejo,sub-091,sub-103,RRT,-0.02174904121658306
El espejo,sub-091,sub-105,RRT,0.13176114966559982
El espejo,sub-091,sub-064,RRT,0.1139396419962859
El espejo,sub-091,sub-010,RRT,0.11842525241205525
El espejo,sub-091,sub-034,RRT,-0.011392899984454856
El espejo,sub-091,sub-002,RRT,-0.02246476534847592
El espejo,sub-091,sub-085,RRT,0.15427404252478893
El espejo,sub-091,sub-021,RRT,-0.025871833921946644
El espejo,sub-091,sub-096,RRT,0.060295414380813345
El espejo,sub-091,sub-027,RRT,-0.14237299278360813
El espejo,sub-091,sub-006,RRT,0.03867488207273525
El espejo,sub-091,sub-066,RRT,0.023643113017089518
El espejo,sub-091,sub-101,RRT,0.1429079939653665
El espejo,sub-091,sub-042,RRT,0.24797946751083277
El espejo,sub-091,sub-003,RRT,0.021286561979741356
El espejo,sub-091,sub-107,RRT,0.15868411154659628
El espejo,sub-091,sub-098,RRT,0.029238064409661275
El espejo,sub-091,sub-086,RRT,-0.15489854577595272
El espejo,sub-091,sub-013,RRT,0.199939082997229
El espejo,sub-091,sub-068,RRT,0.061285598501759214
El espejo,sub-083,sub-067,RRT,0.08644406476081415
El espejo,sub-083,sub-054,RRT,0.09871181481903986
El espejo,sub-083,sub-078,RRT,0.2656303025515145
El espejo,sub-083,sub-046,RRT,0.060294794891735344
El espejo,sub-083,sub-097,RRT,0.24993303351201446
El espejo,sub-083,sub-079,RRT,0.10330050368721748
El espejo,sub-083,sub-028,RRT,0.09941948960411512
El espejo,sub-083,sub-089,RRT,0.08123426743701682
El espejo,sub-083,sub-109,RRT,0.0364554486068946
El espejo,sub-083,sub-070,RRT,0.08568255823692128
El espejo,sub-083,sub-111,RRT,0.05824353028422566
El espejo,sub-083,sub-073,RRT,0.11105933458182961
El espejo,sub-083,sub-001,RRT,0.0994852455186735
El espejo,sub-083,sub-095,RRT,0.12179714010836953
El espejo,sub-083,sub-012,RRT,0.09908244901795438
El espejo,sub-083,sub-052,RRT,0.04385007308613924
El espejo,sub-083,sub-094,RRT,0.036029533267306846
El espejo,sub-083,sub-088,RRT,0.06798026438926609
El espejo,sub-083,sub-044,RRT,0.0966157360106101
El espejo,sub-083,sub-009,RRT,0.11709914629060948
El espejo,sub-083,sub-041,RRT,0.17197414978711983
El espejo,sub-083,sub-024,RRT,0.11271958290133477
El espejo,sub-083,sub-016,RRT,-0.007815053908916417
El espejo,sub-083,sub-112,RRT,0.11465142914714364
El espejo,sub-083,sub-058,RRT,0.14781321416818174
El espejo,sub-083,sub-018,RRT,0.02902234114840832
El espejo,sub-083,sub-048,RRT,0.05714091445471327
El espejo,sub-083,sub-087,RRT,0.21799981035289404
El espejo,sub-083,sub-091,RRT,0.015067157185980137
El espejo,sub-083,sub-083,RRT,1.0
El espejo,sub-083,sub-065,RRT,0.02788020760806071
El espejo,sub-083,sub-077,RRT,0.1506105476382963
El espejo,sub-083,sub-039,RRT,0.08527949455475899
El espejo,sub-083,sub-053,RRT,0.008673096653707165
El espejo,sub-083,sub-075,RRT,0.15055921564784694
El espejo,sub-083,sub-060,RRT,0.07927936685467413
El espejo,sub-083,sub-103,RRT,0.05283177224905037
El espejo,sub-083,sub-105,RRT,0.03249965052243117
El espejo,sub-083,sub-064,RRT,0.07699936156496195
El espejo,sub-083,sub-010,RRT,-0.03448922718459111
El espejo,sub-083,sub-034,RRT,0.21496549021241587
El espejo,sub-083,sub-002,RRT,0.013212827747990308
El espejo,sub-083,sub-085,RRT,0.196025370629027
El espejo,sub-083,sub-021,RRT,0.016754767486756115
El espejo,sub-083,sub-096,RRT,0.12634521582173097
El espejo,sub-083,sub-027,RRT,0.1271398197070547
El espejo,sub-083,sub-006,RRT,0.09598177553092409
El espejo,sub-083,sub-066,RRT,0.06894742638713057
El espejo,sub-083,sub-101,RRT,0.08232819280455803
El espejo,sub-083,sub-042,RRT,0.037427457764026985
El espejo,sub-083,sub-003,RRT,0.12990517208802016
El espejo,sub-083,sub-107,RRT,0.14711386473560925
El espejo,sub-083,sub-098,RRT,0.12482064839182884
El espejo,sub-083,sub-086,RRT,0.15760324894773037
El espejo,sub-083,sub-013,RRT,0.005831827921215004
El espejo,sub-083,sub-068,RRT,0.06020552950432123
El espejo,sub-065,sub-067,RRT,0.05425484788823244
El espejo,sub-065,sub-054,RRT,0.011605121409067281
El espejo,sub-065,sub-078,RRT,0.09947530619109154
El espejo,sub-065,sub-046,RRT,0.1299743621552445
El espejo,sub-065,sub-097,RRT,0.08236396764783348
El espejo,sub-065,sub-079,RRT,0.09985193697830365
El espejo,sub-065,sub-028,RRT,0.05950927561023419
El espejo,sub-065,sub-089,RRT,-0.0015115751898842089
El espejo,sub-065,sub-109,RRT,0.053842178032614534
El espejo,sub-065,sub-070,RRT,0.008642009432132081
El espejo,sub-065,sub-111,RRT,0.12397077766889039
El espejo,sub-065,sub-073,RRT,0.133855123482517
El espejo,sub-065,sub-001,RRT,0.12419361170665309
El espejo,sub-065,sub-095,RRT,0.17273867304823373
El espejo,sub-065,sub-012,RRT,0.029629839231538908
El espejo,sub-065,sub-052,RRT,0.08631726038168021
El espejo,sub-065,sub-094,RRT,0.06898982810400366
El espejo,sub-065,sub-088,RRT,-0.00928813377517259
El espejo,sub-065,sub-044,RRT,0.14047769276448466
El espejo,sub-065,sub-009,RRT,-0.022520219033736546
El espejo,sub-065,sub-041,RRT,0.08773177666919876
El espejo,sub-065,sub-024,RRT,0.018699595541812674
El espejo,sub-065,sub-016,RRT,0.10440182426335508
El espejo,sub-065,sub-112,RRT,0.0645008876502727
El espejo,sub-065,sub-058,RRT,0.1219114466595666
El espejo,sub-065,sub-018,RRT,0.029692767277249017
El espejo,sub-065,sub-048,RRT,0.04511488872686524
El espejo,sub-065,sub-087,RRT,0.07164907301185319
El espejo,sub-065,sub-091,RRT,0.12422765401579614
El espejo,sub-065,sub-083,RRT,0.027880207608060713
El espejo,sub-065,sub-065,RRT,0.9999999999999999
El espejo,sub-065,sub-077,RRT,0.09128696949551263
El espejo,sub-065,sub-039,RRT,0.05288854349105622
El espejo,sub-065,sub-053,RRT,0.0862442492028671
El espejo,sub-065,sub-075,RRT,0.023325432820976537
El espejo,sub-065,sub-060,RRT,0.02653831053032078
El espejo,sub-065,sub-103,RRT,0.07813919401001115
El espejo,sub-065,sub-105,RRT,-0.01228083290248929
El espejo,sub-065,sub-064,RRT,0.06065637693346053
El espejo,sub-065,sub-010,RRT,0.13001424953458185
El espejo,sub-065,sub-034,RRT,0.06913614875791951
El espejo,sub-065,sub-002,RRT,0.11257656323705574
El espejo,sub-065,sub-085,RRT,0.11164846526337657
El espejo,sub-065,sub-021,RRT,0.01994967638246166
El espejo,sub-065,sub-096,RRT,0.06130406348846165
El espejo,sub-065,sub-027,RRT,-0.06887245961101084
El espejo,sub-065,sub-006,RRT,0.027279092386985566
El espejo,sub-065,sub-066,RRT,0.1579749202293856
El espejo,sub-065,sub-101,RRT,0.10899099947937171
El espejo,sub-065,sub-042,RRT,0.10460127228265138
El espejo,sub-065,sub-003,RRT,0.011786983816794947
El espejo,sub-065,sub-107,RRT,0.05010648903585727
El espejo,sub-065,sub-098,RRT,-0.012177461884117667
El espejo,sub-065,sub-086,RRT,0.00616746448064876
El espejo,sub-065,sub-013,RRT,-0.02247968636502271
El espejo,sub-065,sub-068,RRT,0.283520443964656
El espejo,sub-077,sub-067,RRT,0.0813855354595634
El espejo,sub-077,sub-054,RRT,0.003598502802674969
El espejo,sub-077,sub-078,RRT,0.12405990663524653
El espejo,sub-077,sub-046,RRT,0.02988668052302082
El espejo,sub-077,sub-097,RRT,0.199348550119782
El espejo,sub-077,sub-079,RRT,0.04504865192879492
El espejo,sub-077,sub-028,RRT,0.17413357936956733
El espejo,sub-077,sub-089,RRT,0.07369323577215695
El espejo,sub-077,sub-109,RRT,0.10780042801431182
El espejo,sub-077,sub-070,RRT,0.0715752668497451
El espejo,sub-077,sub-111,RRT,0.07961642534585255
El espejo,sub-077,sub-073,RRT,0.18580088048746557
El espejo,sub-077,sub-001,RRT,0.17892675442624686
El espejo,sub-077,sub-095,RRT,0.17075126929104753
El espejo,sub-077,sub-012,RRT,0.0766065751069134
El espejo,sub-077,sub-052,RRT,0.18518726508124228
El espejo,sub-077,sub-094,RRT,0.015020022265286277
El espejo,sub-077,sub-088,RRT,0.03166629777659408
El espejo,sub-077,sub-044,RRT,0.05197101962477691
El espejo,sub-077,sub-009,RRT,0.0956821119483598
El espejo,sub-077,sub-041,RRT,0.10615711565384456
El espejo,sub-077,sub-024,RRT,0.12735493470111459
El espejo,sub-077,sub-016,RRT,0.09076348724196126
El espejo,sub-077,sub-112,RRT,0.08961454949055504
El espejo,sub-077,sub-058,RRT,0.16631633800715118
El espejo,sub-077,sub-018,RRT,0.05756266085955985
El espejo,sub-077,sub-048,RRT,0.11598687108808359
El espejo,sub-077,sub-087,RRT,0.12823239482478666
El espejo,sub-077,sub-091,RRT,0.05963421125951472
El espejo,sub-077,sub-083,RRT,0.1506105476382963
El espejo,sub-077,sub-065,RRT,0.09128696949551264
El espejo,sub-077,sub-077,RRT,0.9999999999999998
El espejo,sub-077,sub-039,RRT,0.10793491289778823
El espejo,sub-077,sub-053,RRT,0.0775416359127472
El espejo,sub-077,sub-075,RRT,0.17355531548224734
El espejo,sub-077,sub-060,RRT,0.10664021836075772
El espejo,sub-077,sub-103,RRT,0.16557369033427813
El espejo,sub-077,sub-105,RRT,0.05111227283143916
El espejo,sub-077,sub-064,RRT,0.0973546745669761
El espejo,sub-077,sub-010,RRT,0.07485232088259708
El espejo,sub-077,sub-034,RRT,0.02103929168468229
El espejo,sub-077,sub-002,RRT,0.08916221844321859
El espejo,sub-077,sub-085,RRT,0.07197642201622764
El espejo,sub-077,sub-021,RRT,0.059222433508128086
El espejo,sub-077,sub-096,RRT,0.0705809118391207
El espejo,sub-077,sub-027,RRT,0.07668056104656279
El espejo,sub-077,sub-006,RRT,0.10233958610570597
El espejo,sub-077,sub-066,RRT,0.11004649545791219
El espejo,sub-077,sub-101,RRT,0.11313054436252688
El espejo,sub-077,sub-042,RRT,0.15364897694155347
El espejo,sub-077,sub-003,RRT,0.11743725174009377
El espejo,sub-077,sub-107,RRT,0.09975091774358923
El espejo,sub-077,sub-098,RRT,0.0778474741090174
El espejo,sub-077,sub-086,RRT,0.09458290590459364
El espejo,sub-077,sub-013,RRT,-0.0003814165472009435
El espejo,sub-077,sub-068,RRT,0.08006265356233763
El espejo,sub-039,sub-067,RRT,0.03595810444186178
El espejo,sub-039,sub-054,RRT,0.00977942705717675
El espejo,sub-039,sub-078,RRT,0.025456284903448187
El espejo,sub-039,sub-046,RRT,0.09763212764444194
El espejo,sub-039,sub-097,RRT,-0.016414829263862438
El espejo,sub-039,sub-079,RRT,-0.006851273404161451
El espejo,sub-039,sub-028,RRT,-0.01076559602541542
El espejo,sub-039,sub-089,RRT,0.08363884310151239
El espejo,sub-039,sub-109,RRT,0.04113121470096095
El espejo,sub-039,sub-070,RRT,-0.11863738758046712
El espejo,sub-039,sub-111,RRT,0.02475294520167649
El espejo,sub-039,sub-073,RRT,0.07326443115110928
El espejo,sub-039,sub-001,RRT,0.23934605499098222
El espejo,sub-039,sub-095,RRT,0.09656595768654666
El espejo,sub-039,sub-012,RRT,0.1627712562629861
El espejo,sub-039,sub-052,RRT,0.02157126752087088
El espejo,sub-039,sub-094,RRT,0.07588195710028157
El espejo,sub-039,sub-088,RRT,0.006047230145272983
El espejo,sub-039,sub-044,RRT,0.016475228121024546
El espejo,sub-039,sub-009,RRT,0.11748860688053223
El espejo,sub-039,sub-041,RRT,0.113528383027799
El espejo,sub-039,sub-024,RRT,-0.017016729644098526
El espejo,sub-039,sub-016,RRT,-1.99423785106857e-05
El espejo,sub-039,sub-112,RRT,-0.019971788075378184
El espejo,sub-039,sub-058,RRT,0.18401058331082007
El espejo,sub-039,sub-018,RRT,0.07559620051215746
El espejo,sub-039,sub-048,RRT,0.12076799807531484
El espejo,sub-039,sub-087,RRT,0.05164508502691726
El espejo,sub-039,sub-091,RRT,-0.007448479910806696
El espejo,sub-039,sub-083,RRT,0.08527949455475899
El espejo,sub-039,sub-065,RRT,0.05288854349105622
El espejo,sub-039,sub-077,RRT,0.10793491289778824
El espejo,sub-039,sub-039,RRT,1.0
El espejo,sub-039,sub-053,RRT,0.05322393945909351
El espejo,sub-039,sub-075,RRT,0.0644740412872266
El espejo,sub-039,sub-060,RRT,0.04745245557140164
El espejo,sub-039,sub-103,RRT,0.07998269918218388
El espejo,sub-039,sub-105,RRT,0.013822054512214663
El espejo,sub-039,sub-064,RRT,0.10454434504751006
El espejo,sub-039,sub-010,RRT,0.036033945787412376
El espejo,sub-039,sub-034,RRT,-0.0013294709688614328
El espejo,sub-039,sub-002,RRT,0.05171272353063282
El espejo,sub-039,sub-085,RRT,0.0702604684425725
El espejo,sub-039,sub-021,RRT,0.04039646198315756
El espejo,sub-039,sub-096,RRT,0.05079410641635168
El espejo,sub-039,sub-027,RRT,0.10662896426158462
El espejo,sub-039,sub-006,RRT,0.11082217217229756
El espejo,sub-039,sub-066,RRT,0.11011240575926419
El espejo,sub-039,sub-101,RRT,0.0021460849696839017
El espejo,sub-039,sub-042,RRT,0.021901636187175503
El espejo,sub-039,sub-003,RRT,-0.011516613839659504
El espejo,sub-039,sub-107,RRT,0.11525539486755118
El espejo,sub-039,sub-098,RRT,-0.02734788717992348
El espejo,sub-039,sub-086,RRT,0.04147540866809164
El espejo,sub-039,sub-013,RRT,-0.0006516850554338484
El espejo,sub-039,sub-068,RRT,0.07733239970602436
El espejo,sub-053,sub-067,RRT,0.12769658711707826
El espejo,sub-053,sub-054,RRT,0.06893337033857208
El espejo,sub-053,sub-078,RRT,0.011312765526363112
El espejo,sub-053,sub-046,RRT,0.04110867429626639
El espejo,sub-053,sub-097,RRT,0.08492987106893543
El espejo,sub-053,sub-079,RRT,0.08494354166100763
El espejo,sub-053,sub-028,RRT,0.07698396796962137
El espejo,sub-053,sub-089,RRT,0.035218215091962754
El espejo,sub-053,sub-109,RRT,0.01275180592731518
El espejo,sub-053,sub-070,RRT,-0.009621741303664815
El espejo,sub-053,sub-111,RRT,0.054368543087906715
El espejo,sub-053,sub-073,RRT,0.0760689401697094
El espejo,sub-053,sub-001,RRT,-0.008334180485468997
El espejo,sub-053,sub-095,RRT,0.07541521239098893
El espejo,sub-053,sub-012,RRT,0.051044189301242555
El espejo,sub-053,sub-052,RRT,0.10305638667170594
El espejo,sub-053,sub-094,RRT,0.08549727364193628
El espejo,sub-053,sub-088,RRT,0.016354576079650785
El espejo,sub-053,sub-044,RRT,-0.002464499175071566
El espejo,sub-053,sub-009,RRT,0.015405266300154343
El espejo,sub-053,sub-041,RRT,0.07364908258447019
El espejo,sub-053,sub-024,RRT,0.04839075053744499
El espejo,sub-053,sub-016,RRT,0.1351689949154062
El espejo,sub-053,sub-112,RRT,-0.016045123418178854
El espejo,sub-053,sub-058,RRT,0.0960419710062054
El espejo,sub-053,sub-018,RRT,-0.006321592936150744
El espejo,sub-053,sub-048,RRT,0.14051057965908195
El espejo,sub-053,sub-087,RRT,-0.013037955396705278
El espejo,sub-053,sub-091,RRT,-0.024189871956631036
El espejo,sub-053,sub-083,RRT,0.008673096653707163
El espejo,sub-053,sub-065,RRT,0.08624424920286708
El espejo,sub-053,sub-077,RRT,0.0775416359127472
El espejo,sub-053,sub-039,RRT,0.05322393945909351
El espejo,sub-053,sub-053,RRT,0.9999999999999999
El espejo,sub-053,sub-075,RRT,0.050572928270753555
El espejo,sub-053,sub-060,RRT,-0.014329139529254298
El espejo,sub-053,sub-103,RRT,0.023633312664513385
El espejo,sub-053,sub-105,RRT,0.06683377492031872
El espejo,sub-053,sub-064,RRT,0.12873177132303756
El espejo,sub-053,sub-010,RRT,0.03483039097839938
El espejo,sub-053,sub-034,RRT,-0.010956696427229155
El espejo,sub-053,sub-002,RRT,-0.026275714912058944
El espejo,sub-053,sub-085,RRT,-0.0013290568497300631
El espejo,sub-053,sub-021,RRT,-0.025029096887633773
El espejo,sub-053,sub-096,RRT,0.08048292733720531
El espejo,sub-053,sub-027,RRT,0.003990726005949092
El espejo,sub-053,sub-006,RRT,0.08262808947593461
El espejo,sub-053,sub-066,RRT,0.15501611153778624
El espejo,sub-053,sub-101,RRT,0.059171745276581145
El espejo,sub-053,sub-042,RRT,-0.0077672313656951455
El espejo,sub-053,sub-003,RRT,0.03694844442813524
El espejo,sub-053,sub-107,RRT,0.042551872808156234
El espejo,sub-053,sub-098,RRT,0.0030916009538945193
El espejo,sub-053,sub-086,RRT,-0.03342661934728289
El espejo,sub-053,sub-013,RRT,-0.04496106073318916
El espejo,sub-053,sub-068,RRT,0.09993155973958845
El espejo,sub-075,sub-067,RRT,0.1135632718326737
El espejo,sub-075,sub-054,RRT,0.2784317264049904
El espejo,sub-075,sub-078,RRT,0.06507511553376435
El espejo,sub-075,sub-046,RRT,0.0667123610791235
El espejo,sub-075,sub-097,RRT,0.23435468730358558
El espejo,sub-075,sub-079,RRT,0.0634967333357913
El espejo,sub-075,sub-028,RRT,0.2497986043160035
El espejo,sub-075,sub-089,RRT,0.03436281237872087
El espejo,sub-075,sub-109,RRT,0.05967625675978506
El espejo,sub-075,sub-070,RRT,0.1536334906299909
El espejo,sub-075,sub-111,RRT,0.07200117007080044
El espejo,sub-075,sub-073,RRT,0.07284948830503161
El espejo,sub-075,sub-001,RRT,0.07954656390482827
El espejo,sub-075,sub-095,RRT,0.08123829921774649
El espejo,sub-075,sub-012,RRT,-0.03253023423389859
El espejo,sub-075,sub-052,RRT,0.18533083421035249
El espejo,sub-075,sub-094,RRT,0.11627819470983189
El espejo,sub-075,sub-088,RRT,-0.0066273483416072415
El espejo,sub-075,sub-044,RRT,0.013333803373407827
El espejo,sub-075,sub-009,RRT,0.07082703221683335
El espejo,sub-075,sub-041,RRT,0.1372480197738798
El espejo,sub-075,sub-024,RRT,0.19690949833146085
El espejo,sub-075,sub-016,RRT,-0.02497920146044901
El espejo,sub-075,sub-112,RRT,0.055792776372407565
El espejo,sub-075,sub-058,RRT,0.04988641959892556
El espejo,sub-075,sub-018,RRT,0.08935344369654279
El espejo,sub-075,sub-048,RRT,0.06735815485213005
El espejo,sub-075,sub-087,RRT,0.05896843179064912
El espejo,sub-075,sub-091,RRT,0.039459108865453764
El espejo,sub-075,sub-083,RRT,0.15055921564784694
El espejo,sub-075,sub-065,RRT,0.02332543282097654
El espejo,sub-075,sub-077,RRT,0.17355531548224734
El espejo,sub-075,sub-039,RRT,0.0644740412872266
El espejo,sub-075,sub-053,RRT,0.050572928270753555
El espejo,sub-075,sub-075,RRT,0.9999999999999998
El espejo,sub-075,sub-060,RRT,0.06957891509252181
El espejo,sub-075,sub-103,RRT,0.09005382006892769
El espejo,sub-075,sub-105,RRT,0.06901122207233701
El espejo,sub-075,sub-064,RRT,0.22171674240291145
El espejo,sub-075,sub-010,RRT,0.0020732849712905965
El espejo,sub-075,sub-034,RRT,0.17538288178257314
El espejo,sub-075,sub-002,RRT,0.18984452059916967
El espejo,sub-075,sub-085,RRT,0.07316514654507718
El espejo,sub-075,sub-021,RRT,-0.00942771520429983
El espejo,sub-075,sub-096,RRT,0.08987786736788474
El espejo,sub-075,sub-027,RRT,0.08248452638390634
El espejo,sub-075,sub-006,RRT,0.05907602791198542
El espejo,sub-075,sub-066,RRT,0.041181795391991356
El espejo,sub-075,sub-101,RRT,0.0847863117103849
El espejo,sub-075,sub-042,RRT,0.1278105876171153
El espejo,sub-075,sub-003,RRT,0.05690679940428419
El espejo,sub-075,sub-107,RRT,0.04872782577929139
El espejo,sub-075,sub-098,RRT,-0.008387040054919866
El espejo,sub-075,sub-086,RRT,0.18098326518821778
El espejo,sub-075,sub-013,RRT,0.05700407572595703
El espejo,sub-075,sub-068,RRT,0.014650551500457435
El espejo,sub-060,sub-067,RRT,0.044233091578057326
El espejo,sub-060,sub-054,RRT,-0.02881470063082302
El espejo,sub-060,sub-078,RRT,0.12496206664357343
El espejo,sub-060,sub-046,RRT,0.09969648619867795
El espejo,sub-060,sub-097,RRT,0.17805915842006828
El espejo,sub-060,sub-079,RRT,0.059694558329373405
El espejo,sub-060,sub-028,RRT,0.2254045568049999
El espejo,sub-060,sub-089,RRT,0.028961703374418116
El espejo,sub-060,sub-109,RRT,0.1910489630447614
El espejo,sub-060,sub-070,RRT,-0.028148362133062235
El espejo,sub-060,sub-111,RRT,0.08777142479314635
El espejo,sub-060,sub-073,RRT,0.13395311892024864
El espejo,sub-060,sub-001,RRT,0.07248235304126002
El espejo,sub-060,sub-095,RRT,0.2110944427585188
El espejo,sub-060,sub-012,RRT,0.05833101079065239
El espejo,sub-060,sub-052,RRT,0.07349836260934967
El espejo,sub-060,sub-094,RRT,0.06538762612542216
El espejo,sub-060,sub-088,RRT,0.17721198331880078
El espejo,sub-060,sub-044,RRT,0.09421436811712186
El espejo,sub-060,sub-009,RRT,0.07471443185249191
El espejo,sub-060,sub-041,RRT,0.05380299551625213
El espejo,sub-060,sub-024,RRT,0.00047931811011979155
El espejo,sub-060,sub-016,RRT,-0.004557863420810244
El espejo,sub-060,sub-112,RRT,0.1971696639344767
El espejo,sub-060,sub-058,RRT,0.08157434429003643
El espejo,sub-060,sub-018,RRT,0.13922847220421156
El espejo,sub-060,sub-048,RRT,0.09175088560112059
El espejo,sub-060,sub-087,RRT,0.2329422120804165
El espejo,sub-060,sub-091,RRT,0.004047342060195674
El espejo,sub-060,sub-083,RRT,0.07927936685467413
El espejo,sub-060,sub-065,RRT,0.02653831053032078
El espejo,sub-060,sub-077,RRT,0.10664021836075771
El espejo,sub-060,sub-039,RRT,0.04745245557140164
El espejo,sub-060,sub-053,RRT,-0.0143291395292543
El espejo,sub-060,sub-075,RRT,0.06957891509252181
El espejo,sub-060,sub-060,RRT,0.9999999999999999
El espejo,sub-060,sub-103,RRT,0.11873050258170093
El espejo,sub-060,sub-105,RRT,0.04740079071294914
El espejo,sub-060,sub-064,RRT,0.01138316373291247
El espejo,sub-060,sub-010,RRT,-0.036612924033539745
El espejo,sub-060,sub-034,RRT,0.1003542014077434
El espejo,sub-060,sub-002,RRT,0.16580382445376632
El espejo,sub-060,sub-085,RRT,0.01767827840964742
El espejo,sub-060,sub-021,RRT,0.09535788725979118
El espejo,sub-060,sub-096,RRT,0.07565166075056434
El espejo,sub-060,sub-027,RRT,0.2887049298006295
El espejo,sub-060,sub-006,RRT,0.17531183172560466
El espejo,sub-060,sub-066,RRT,-0.04317109987913318
El espejo,sub-060,sub-101,RRT,0.16448541629649704
El espejo,sub-060,sub-042,RRT,0.13029611144421155
El espejo,sub-060,sub-003,RRT,0.15451821225737858
El espejo,sub-060,sub-107,RRT,0.05616253924218297
El espejo,sub-060,sub-098,RRT,0.0768055214362487
El espejo,sub-060,sub-086,RRT,0.005186532476051776
El espejo,sub-060,sub-013,RRT,0.09623699230434032
El espejo,sub-060,sub-068,RRT,0.03630793034855255
El espejo,sub-103,sub-067,RRT,0.08628474272036797
El espejo,sub-103,sub-054,RRT,0.01791410334313495
El espejo,sub-103,sub-078,RRT,0.13700439479090917
El espejo,sub-103,sub-046,RRT,0.11286536248459829
El espejo,sub-103,sub-097,RRT,0.15805406745695896
El espejo,sub-103,sub-079,RRT,0.01972836323850897
El espejo,sub-103,sub-028,RRT,0.12806663056303186
El espejo,sub-103,sub-089,RRT,0.05074552369815554
El espejo,sub-103,sub-109,RRT,0.10180401512335871
El espejo,sub-103,sub-070,RRT,0.01567585868656265
El espejo,sub-103,sub-111,RRT,0.20206827722445453
El espejo,sub-103,sub-073,RRT,0.04910581837841719
El espejo,sub-103,sub-001,RRT,0.1742451213439714
El espejo,sub-103,sub-095,RRT,0.196079335556334
El espejo,sub-103,sub-012,RRT,0.04463939706078516
El espejo,sub-103,sub-052,RRT,0.08505479472171985
El espejo,sub-103,sub-094,RRT,0.13854636310848414
El espejo,sub-103,sub-088,RRT,0.0491941531547695
El espejo,sub-103,sub-044,RRT,0.0046749200782221926
El espejo,sub-103,sub-009,RRT,0.08713151715387171
El espejo,sub-103,sub-041,RRT,0.18276690965996104
El espejo,sub-103,sub-024,RRT,0.015767119840502275
El espejo,sub-103,sub-016,RRT,0.07413493205121023
El espejo,sub-103,sub-112,RRT,0.05162927260993599
El espejo,sub-103,sub-058,RRT,0.1352205791312213
El espejo,sub-103,sub-018,RRT,0.07310736681108916
El espejo,sub-103,sub-048,RRT,0.11630596342118223
El espejo,sub-103,sub-087,RRT,0.10243545016734401
El espejo,sub-103,sub-091,RRT,-0.021749041216583057
El espejo,sub-103,sub-083,RRT,0.05283177224905037
El espejo,sub-103,sub-065,RRT,0.07813919401001114
El espejo,sub-103,sub-077,RRT,0.1655736903342781
El espejo,sub-103,sub-039,RRT,0.07998269918218388
El espejo,sub-103,sub-053,RRT,0.023633312664513385
El espejo,sub-103,sub-075,RRT,0.09005382006892769
El espejo,sub-103,sub-060,RRT,0.11873050258170091
El espejo,sub-103,sub-103,RRT,1.0
El espejo,sub-103,sub-105,RRT,0.022461103821651916
El espejo,sub-103,sub-064,RRT,-0.04128475264269793
El espejo,sub-103,sub-010,RRT,-0.07865274775032742
El espejo,sub-103,sub-034,RRT,0.09975130549984151
El espejo,sub-103,sub-002,RRT,0.15888001597870846
El espejo,sub-103,sub-085,RRT,0.027301503359617
El espejo,sub-103,sub-021,RRT,0.0552742941248832
El espejo,sub-103,sub-096,RRT,0.07785427697737658
El espejo,sub-103,sub-027,RRT,0.11493165797320373
El espejo,sub-103,sub-006,RRT,0.1706151722499479
El espejo,sub-103,sub-066,RRT,0.0883031423548681
El espejo,sub-103,sub-101,RRT,0.1624344243211843
El espejo,sub-103,sub-042,RRT,0.14696295111825336
El espejo,sub-103,sub-003,RRT,0.06477779812627264
El espejo,sub-103,sub-107,RRT,0.026279276230948726
El espejo,sub-103,sub-098,RRT,0.06548970244958452
El espejo,sub-103,sub-086,RRT,0.030540957051464514
El espejo,sub-103,sub-013,RRT,0.1072968818003242
El espejo,sub-103,sub-068,RRT,0.20264497980349208
El espejo,sub-105,sub-067,RRT,0.07663409298846015
El espejo,sub-105,sub-054,RRT,0.04809875547431503
El espejo,sub-105,sub-078,RRT,0.1326330410029322
El espejo,sub-105,sub-046,RRT,0.08775274019596079
El espejo,sub-105,sub-097,RRT,0.03476019401052502
El espejo,sub-105,sub-079,RRT,0.10757293649801968
El espejo,sub-105,sub-028,RRT,0.12131338534217544
El espejo,sub-105,sub-089,RRT,0.024606234348785307
El espejo,sub-105,sub-109,RRT,-0.018329332057274772
El espejo,sub-105,sub-070,RRT,0.02983092755780761
