subject_1,subject_2,measure,correlation
sub-052,sub-107,SFD,0.08749404546375218
sub-052,sub-098,SFD,0.21444326791067858
sub-052,sub-086,SFD,0.11485265523023684
sub-052,sub-013,SFD,0.11166866290324372
sub-052,sub-068,SFD,0.2138190453860563
sub-094,sub-088,SFD,-0.04676171904717928
sub-094,sub-044,SFD,0.1059447454683304
sub-094,sub-009,SFD,0.13233280716231438
sub-094,sub-041,SFD,0.04678893046619701
sub-094,sub-024,SFD,0.012974074747612065
sub-094,sub-016,SFD,0.06870355509670724
sub-094,sub-112,SFD,0.08231506771718655
sub-094,sub-058,SFD,0.13798526792871232
sub-094,sub-018,SFD,0.1078971375830718
sub-094,sub-048,SFD,0.13995915511634371
sub-094,sub-087,SFD,0.03004040260861538
sub-094,sub-091,SFD,0.10547238698996415
sub-094,sub-083,SFD,0.12057352320161518
sub-094,sub-065,SFD,0.0714889556384151
sub-094,sub-077,SFD,0.08543801829041953
sub-094,sub-039,SFD,0.030828958935623863
sub-094,sub-053,SFD,0.06625382772813485
sub-094,sub-075,SFD,0.07735975995208626
sub-094,sub-060,SFD,0.12552640641386623
sub-094,sub-103,SFD,0.1496516378584652
sub-094,sub-105,SFD,0.03997655363083234
sub-094,sub-064,SFD,0.14333760877799226
sub-094,sub-010,SFD,0.1200907178809813
sub-094,sub-034,SFD,0.12830246803404283
sub-094,sub-002,SFD,0.10382464248401539
sub-094,sub-085,SFD,0.09357054622505671
sub-094,sub-021,SFD,0.005725472718153221
sub-094,sub-096,SFD,0.17795762939651122
sub-094,sub-027,SFD,0.0636017998961425
sub-094,sub-006,SFD,0.05367844925145831
sub-094,sub-066,SFD,0.12905945956014156
sub-094,sub-101,SFD,0.10736729065440671
sub-094,sub-042,SFD,0.1565189862585928
sub-094,sub-003,SFD,0.09748977237688683
sub-094,sub-107,SFD,0.07445253211827275
sub-094,sub-098,SFD,0.13375251467066337
sub-094,sub-086,SFD,0.10917216117249079
sub-094,sub-013,SFD,0.07689426033157226
sub-094,sub-068,SFD,0.14160590847661333
sub-088,sub-044,SFD,0.09580521031188076
sub-088,sub-009,SFD,-0.012761448512830117
sub-088,sub-041,SFD,0.055222045874682546
sub-088,sub-024,SFD,0.06052690428940071
sub-088,sub-016,SFD,0.007585518939551743
sub-088,sub-112,SFD,0.039317915969888706
sub-088,sub-058,SFD,0.08948109211759127
sub-088,sub-018,SFD,-0.01684030085200839
sub-088,sub-048,SFD,-0.0509776798964281
sub-088,sub-087,SFD,0.03288469870094226
sub-088,sub-091,SFD,-0.013408110379821842
sub-088,sub-083,SFD,0.014176611634682893
sub-088,sub-065,SFD,0.04526906400999247
sub-088,sub-077,SFD,0.001591752962544849
sub-088,sub-039,SFD,0.04216037670321766
sub-088,sub-053,SFD,-0.04798057763977233
sub-088,sub-075,SFD,-0.026360031076957186
sub-088,sub-060,SFD,0.10406491903102386
sub-088,sub-103,SFD,-0.04458171590075007
sub-088,sub-105,SFD,0.030204169454461655
sub-088,sub-064,SFD,-0.005641320485797844
sub-088,sub-010,SFD,0.012096915623745472
sub-088,sub-034,SFD,0.02364973922356173
sub-088,sub-002,SFD,0.037355711078757674
sub-088,sub-085,SFD,-0.00593738955320139
sub-088,sub-021,SFD,0.022761502445478022
sub-088,sub-096,SFD,0.02353204950128415
sub-088,sub-027,SFD,0.07638072295597492
sub-088,sub-006,SFD,0.019540127572689667
sub-088,sub-066,SFD,-0.021199075540869555
sub-088,sub-101,SFD,-0.03650963813354604
sub-088,sub-042,SFD,0.011151135425096598
sub-088,sub-003,SFD,0.007021310141937674
sub-088,sub-107,SFD,0.030393179105528308
sub-088,sub-098,SFD,0.02959169129063579
sub-088,sub-086,SFD,-0.027121943699356724
sub-088,sub-013,SFD,-0.007043308836134787
sub-088,sub-068,SFD,0.04558029396078722
sub-044,sub-009,SFD,0.2196534202039561
sub-044,sub-041,SFD,0.18730957004966572
sub-044,sub-024,SFD,0.011644935988013758
sub-044,sub-016,SFD,0.0792947785503131
sub-044,sub-112,SFD,0.23900962470537274
sub-044,sub-058,SFD,0.23346222557308155
sub-044,sub-018,SFD,0.18589605535259943
sub-044,sub-048,SFD,0.1508805383654165
sub-044,sub-087,SFD,0.16303620672212776
sub-044,sub-091,SFD,0.2480046431920122
sub-044,sub-083,SFD,0.15531993562642954
sub-044,sub-065,SFD,0.30631075385508777
sub-044,sub-077,SFD,0.10996348892441153
sub-044,sub-039,SFD,0.2456170892481863
sub-044,sub-053,SFD,-0.018343749114539645
sub-044,sub-075,SFD,0.1534362255544465
sub-044,sub-060,SFD,0.23004651185347494
sub-044,sub-103,SFD,0.20120766433210896
sub-044,sub-105,SFD,0.1419866518445476
sub-044,sub-064,SFD,0.13464583193229082
sub-044,sub-010,SFD,0.05540269438780515
sub-044,sub-034,SFD,0.12855078366932482
sub-044,sub-002,SFD,0.19920261168038703
sub-044,sub-085,SFD,0.22531728969344728
sub-044,sub-021,SFD,0.1425999972748385
sub-044,sub-096,SFD,0.25145338727918554
sub-044,sub-027,SFD,0.22318061305105713
sub-044,sub-006,SFD,0.19514698815977044
sub-044,sub-066,SFD,0.2188362035499424
sub-044,sub-101,SFD,0.10190989221216312
sub-044,sub-042,SFD,0.33407651614891476
sub-044,sub-003,SFD,0.27914056280432337
sub-044,sub-107,SFD,0.17427340729504928
sub-044,sub-098,SFD,0.05195955756790846
sub-044,sub-086,SFD,-0.038345697555656956
sub-044,sub-013,SFD,0.08899324995208475
sub-044,sub-068,SFD,0.29599583703482857
sub-009,sub-041,SFD,0.2042100361456656
sub-009,sub-024,SFD,-0.020462684153624917
sub-009,sub-016,SFD,0.060430709299585585
sub-009,sub-112,SFD,0.2993624551807881
sub-009,sub-058,SFD,0.21511469283179838
sub-009,sub-018,SFD,0.0729021359883677
sub-009,sub-048,SFD,0.12761490505948278
sub-009,sub-087,SFD,0.09390172443733658
sub-009,sub-091,SFD,0.19020019850534173
sub-009,sub-083,SFD,0.10151799460798212
sub-009,sub-065,SFD,0.11527376740415378
sub-009,sub-077,SFD,0.02428138187279057
sub-009,sub-039,SFD,0.16863173459636305
sub-009,sub-053,SFD,-0.03177870798717811
sub-009,sub-075,SFD,0.09984264818662474
sub-009,sub-060,SFD,0.15464340373998642
sub-009,sub-103,SFD,0.1272248201902548
sub-009,sub-105,SFD,0.040759285824375525
sub-009,sub-064,SFD,0.09591730282305656
sub-009,sub-010,SFD,0.12602161457437047
sub-009,sub-034,SFD,0.12354665335302646
sub-009,sub-002,SFD,0.142984306274823
sub-009,sub-085,SFD,0.2952672115868824
sub-009,sub-021,SFD,0.1559071776294547
sub-009,sub-096,SFD,0.17914260727101164
sub-009,sub-027,SFD,0.17227355971183805
sub-009,sub-006,SFD,0.22672066142468075
sub-009,sub-066,SFD,0.17268260465897586
sub-009,sub-101,SFD,0.11755893526980081
sub-009,sub-042,SFD,0.2800587934864883
sub-009,sub-003,SFD,0.17375068918492695
sub-009,sub-107,SFD,0.1646833606010607
sub-009,sub-098,SFD,0.09145591477196562
sub-009,sub-086,SFD,-0.02102862162128359
sub-009,sub-013,SFD,0.13176048334900775
sub-009,sub-068,SFD,0.16979091035457702
sub-041,sub-024,SFD,0.06729886572517645
sub-041,sub-016,SFD,0.05621109063350791
sub-041,sub-112,SFD,0.25937682646597254
sub-041,sub-058,SFD,0.22352500708748185
sub-041,sub-018,SFD,0.12222769123398196
sub-041,sub-048,SFD,0.18389896524395336
sub-041,sub-087,SFD,0.15408268330353111
sub-041,sub-091,SFD,0.14082460277200837
sub-041,sub-083,SFD,0.15202293524596455
sub-041,sub-065,SFD,0.1956839188425556
sub-041,sub-077,SFD,0.06705528245134895
sub-041,sub-039,SFD,0.10130580459321213
sub-041,sub-053,SFD,0.00017834401684274442
sub-041,sub-075,SFD,0.08172620394422818
sub-041,sub-060,SFD,0.19276600835148472
sub-041,sub-103,SFD,0.1331817085275975
sub-041,sub-105,SFD,0.05013115690938241
sub-041,sub-064,SFD,0.05441678280596787
sub-041,sub-010,SFD,0.0870741569748102
sub-041,sub-034,SFD,0.1572118105378809
sub-041,sub-002,SFD,0.14820903356612714
sub-041,sub-085,SFD,0.1731368604615018
sub-041,sub-021,SFD,0.06316192498905768
sub-041,sub-096,SFD,0.21274270679378288
sub-041,sub-027,SFD,0.11861858942147742
sub-041,sub-006,SFD,0.13713983988552703
sub-041,sub-066,SFD,0.2145541992005286
sub-041,sub-101,SFD,0.10325707078240906
sub-041,sub-042,SFD,0.18162305719685812
sub-041,sub-003,SFD,0.20915367418390812
sub-041,sub-107,SFD,0.12727566315056793
sub-041,sub-098,SFD,0.1484158331935481
sub-041,sub-086,SFD,0.00655628789537794
sub-041,sub-013,SFD,0.11969243023524001
sub-041,sub-068,SFD,0.26929510270451895
sub-024,sub-016,SFD,0.07154955016822176
sub-024,sub-112,SFD,-0.010669244807509925
sub-024,sub-058,SFD,0.026420619765376723
sub-024,sub-018,SFD,0.08963049724346946
sub-024,sub-048,SFD,0.10471500498626177
sub-024,sub-087,SFD,-0.009487442436577828
sub-024,sub-091,SFD,0.0045312530214452655
sub-024,sub-083,SFD,-0.040650869500358004
sub-024,sub-065,SFD,0.04900526793858984
sub-024,sub-077,SFD,0.029261487559783035
sub-024,sub-039,SFD,-0.02161203160685484
sub-024,sub-053,SFD,0.11201869250431988
sub-024,sub-075,SFD,0.07576285620705765
sub-024,sub-060,SFD,0.00524762227493587
sub-024,sub-103,SFD,0.06532535660768633
sub-024,sub-105,SFD,0.04401517973895922
sub-024,sub-064,SFD,0.06559646501856647
sub-024,sub-010,SFD,0.10614305577050366
sub-024,sub-034,SFD,0.05921797743909102
sub-024,sub-002,SFD,0.046103289767165
sub-024,sub-085,SFD,0.04580404323219086
sub-024,sub-021,SFD,-0.04465197135012561
sub-024,sub-096,SFD,0.0188557573210096
sub-024,sub-027,SFD,0.023624572992787907
sub-024,sub-006,SFD,0.010123104343605598
sub-024,sub-066,SFD,0.06318690499439848
sub-024,sub-101,SFD,0.1079982707103947
sub-024,sub-042,SFD,-0.05074951152086644
sub-024,sub-003,SFD,-0.003560951255306029
sub-024,sub-107,SFD,0.010802168553089587
sub-024,sub-098,SFD,0.07250293242676337
sub-024,sub-086,SFD,0.03101710533237608
sub-024,sub-013,SFD,0.09787898181814453
sub-024,sub-068,SFD,0.021866215097059466
sub-016,sub-112,SFD,0.06295357297061788
sub-016,sub-058,SFD,0.09661882113858201
sub-016,sub-018,SFD,0.018307599289124017
sub-016,sub-048,SFD,0.10108583896644421
sub-016,sub-087,SFD,-0.014161802318513113
sub-016,sub-091,SFD,0.11613846837694682
sub-016,sub-083,SFD,0.06815702135578619
sub-016,sub-065,SFD,0.10267906842001615
sub-016,sub-077,SFD,0.06162420111747041
sub-016,sub-039,SFD,-0.03407199973996826
sub-016,sub-053,SFD,0.08790997465945781
sub-016,sub-075,SFD,0.05352756258704352
sub-016,sub-060,SFD,0.010508634988907526
sub-016,sub-103,SFD,0.045825220059734495
sub-016,sub-105,SFD,0.008830923467681804
sub-016,sub-064,SFD,0.02694667902778872
sub-016,sub-010,SFD,0.01182691574868418
sub-016,sub-034,SFD,0.10304937346393486
sub-016,sub-002,SFD,0.03912605590069049
sub-016,sub-085,SFD,0.025871600189501045
sub-016,sub-021,SFD,0.002031537331605007
sub-016,sub-096,SFD,-0.01466322604560144
sub-016,sub-027,SFD,0.043072582129307604
sub-016,sub-006,SFD,0.061646243281146165
sub-016,sub-066,SFD,0.05810566077707048
sub-016,sub-101,SFD,0.11002432455714899
sub-016,sub-042,SFD,0.05541697129163022
sub-016,sub-003,SFD,0.032815631145849775
sub-016,sub-107,SFD,-0.03057132081550762
sub-016,sub-098,SFD,0.11502345486816717
sub-016,sub-086,SFD,0.05465635526893451
sub-016,sub-013,SFD,0.05257954916049598
sub-016,sub-068,SFD,0.10444074912132836
sub-112,sub-058,SFD,0.23773764377237727
sub-112,sub-018,SFD,0.12817201815375642
sub-112,sub-048,SFD,0.13040728460463258
sub-112,sub-087,SFD,0.18398667242742128
sub-112,sub-091,SFD,0.25197077968555553
sub-112,sub-083,SFD,0.17771469000281734
sub-112,sub-065,SFD,0.17099510919497438
sub-112,sub-077,SFD,0.11719302472872375
sub-112,sub-039,SFD,0.15491838547531414
sub-112,sub-053,SFD,-0.04992002485908445
sub-112,sub-075,SFD,0.09784216481954133
sub-112,sub-060,SFD,0.20895269878553155
sub-112,sub-103,SFD,0.15419919496168877
sub-112,sub-105,SFD,0.17094018829970484
sub-112,sub-064,SFD,0.011607278977449408
sub-112,sub-010,SFD,0.014335075200777942
sub-112,sub-034,SFD,0.08465253249011476
sub-112,sub-002,SFD,0.17089360363033906
sub-112,sub-085,SFD,0.24539760236680677
sub-112,sub-021,SFD,0.1122310986053966
sub-112,sub-096,SFD,0.16255071492783335
sub-112,sub-027,SFD,0.11074175932839878
sub-112,sub-006,SFD,0.1790787268191434
sub-112,sub-066,SFD,0.12533641809348833
sub-112,sub-101,SFD,0.035255226819429726
sub-112,sub-042,SFD,0.2901410499314125
sub-112,sub-003,SFD,0.27947957854179195
sub-112,sub-107,SFD,0.19780180629372923
sub-112,sub-098,SFD,0.15011304466611708
sub-112,sub-086,SFD,0.04835080069875281
sub-112,sub-013,SFD,0.16029483453371324
sub-112,sub-068,SFD,0.22625768755865747
sub-058,sub-018,SFD,0.09505987222159773
sub-058,sub-048,SFD,0.1409644247204373
sub-058,sub-087,SFD,0.15863033724885545
sub-058,sub-091,SFD,0.21563156636782
sub-058,sub-083,SFD,0.1994764001217208
sub-058,sub-065,SFD,0.1589577534221761
sub-058,sub-077,SFD,0.08469046096686472
sub-058,sub-039,SFD,0.07762122482004685
sub-058,sub-053,SFD,0.012520863212560048
sub-058,sub-075,SFD,0.013406367098596427
sub-058,sub-060,SFD,0.2146523267915458
sub-058,sub-103,SFD,0.1664213323451387
sub-058,sub-105,SFD,0.14376427936641498
sub-058,sub-064,SFD,0.11237801206291688
sub-058,sub-010,SFD,0.011400222487866913
sub-058,sub-034,SFD,0.15058970869958918
sub-058,sub-002,SFD,0.22423020845429778
sub-058,sub-085,SFD,0.18202437314870185
sub-058,sub-021,SFD,0.0905126731512768
sub-058,sub-096,SFD,0.2446415780105264
sub-058,sub-027,SFD,0.17349501957366562
sub-058,sub-006,SFD,0.1620584001363687
sub-058,sub-066,SFD,0.18994190928240814
sub-058,sub-101,SFD,0.03166567823869507
sub-058,sub-042,SFD,0.2122428846524891
sub-058,sub-003,SFD,0.18706400822833005
sub-058,sub-107,SFD,0.15581016784267673
sub-058,sub-098,SFD,0.1735940484627206
sub-058,sub-086,SFD,0.058447526804898106
sub-058,sub-013,SFD,0.13865752382366048
sub-058,sub-068,SFD,0.25050841844351496
sub-018,sub-048,SFD,0.1968385587905455
sub-018,sub-087,SFD,0.06532759791560372
sub-018,sub-091,SFD,0.2217517579471924
sub-018,sub-083,SFD,0.056074749780397434
sub-018,sub-065,SFD,0.09785116132558418
sub-018,sub-077,SFD,0.05249956362032943
sub-018,sub-039,SFD,0.0816653021770712
sub-018,sub-053,SFD,0.029019542684264557
sub-018,sub-075,SFD,0.21162502610143685
sub-018,sub-060,SFD,0.08237821312837508
sub-018,sub-103,SFD,0.13363019942811055
sub-018,sub-105,SFD,0.10889611245675304
sub-018,sub-064,SFD,0.08185077343711605
sub-018,sub-010,SFD,0.05156302765131212
sub-018,sub-034,SFD,0.10330228998526166
sub-018,sub-002,SFD,0.17103029350023247
sub-018,sub-085,SFD,0.05140464142476742
sub-018,sub-021,SFD,0.013090562505793343
sub-018,sub-096,SFD,0.20414906718180664
sub-018,sub-027,SFD,0.12144625407521868
sub-018,sub-006,SFD,0.1057992057577676
sub-018,sub-066,SFD,0.13485193239403837
sub-018,sub-101,SFD,0.09345915664365272
sub-018,sub-042,SFD,0.15378841460514364
sub-018,sub-003,SFD,0.20348536007747492
sub-018,sub-107,SFD,0.09905467787459883
sub-018,sub-098,SFD,0.08095089307792988
sub-018,sub-086,SFD,0.15030300962556772
sub-018,sub-013,SFD,0.1068198775481735
sub-018,sub-068,SFD,0.19204358371562194
sub-048,sub-087,SFD,0.029642384240428178
sub-048,sub-091,SFD,0.10083140341923559
sub-048,sub-083,SFD,0.084688093007366
sub-048,sub-065,SFD,0.1136922234938897
sub-048,sub-077,SFD,0.07779786771822932
sub-048,sub-039,SFD,0.07291016501300313
sub-048,sub-053,SFD,0.08400460184069582
sub-048,sub-075,SFD,0.24567665905672256
sub-048,sub-060,SFD,0.08328311229705151
sub-048,sub-103,SFD,0.16693965014219253
sub-048,sub-105,SFD,0.1503511354356851
sub-048,sub-064,SFD,0.1476850601946244
sub-048,sub-010,SFD,0.06542840956757578
sub-048,sub-034,SFD,0.16812994281193583
sub-048,sub-002,SFD,0.15522793412739275
sub-048,sub-085,SFD,0.11867626120572733
sub-048,sub-021,SFD,0.03155299854078973
sub-048,sub-096,SFD,0.1466245454031564
sub-048,sub-027,SFD,0.11111683737980817
sub-048,sub-006,SFD,0.11750045190541704
sub-048,sub-066,SFD,0.14505705349743317
sub-048,sub-101,SFD,0.06261372860797657
sub-048,sub-042,SFD,0.16514190809376422
sub-048,sub-003,SFD,0.17143899621858727
sub-048,sub-107,SFD,0.08354788950238563
sub-048,sub-098,SFD,0.09128251100174138
sub-048,sub-086,SFD,0.11392818347516499
sub-048,sub-013,SFD,0.1459351804370559
sub-048,sub-068,SFD,0.1885903649525285
sub-087,sub-091,SFD,0.10973558719656604
sub-087,sub-083,SFD,0.1441164283438956
sub-087,sub-065,SFD,0.16364381565130165
sub-087,sub-077,SFD,0.037616512985307375
sub-087,sub-039,SFD,0.02716773758231044
sub-087,sub-053,SFD,-0.008410961985764742
sub-087,sub-075,SFD,0.007394696181909587
sub-087,sub-060,SFD,0.14203111592282616
sub-087,sub-103,SFD,0.05930968500509448
sub-087,sub-105,SFD,0.05255245950063088
sub-087,sub-064,SFD,0.048009320304615716
sub-087,sub-010,SFD,0.05369632059099091
sub-087,sub-034,SFD,0.11898615497770144
sub-087,sub-002,SFD,0.14739156439309598
sub-087,sub-085,SFD,0.17079300200232453
sub-087,sub-021,SFD,0.019458813163684734
sub-087,sub-096,SFD,0.15805268508045417
sub-087,sub-027,SFD,0.07459860782545726
sub-087,sub-006,SFD,0.10056133941617773
sub-087,sub-066,SFD,0.023671445995103915
sub-087,sub-101,SFD,0.04071990590419788
sub-087,sub-042,SFD,0.09348783168989677
sub-087,sub-003,SFD,0.1063141684270383
sub-087,sub-107,SFD,0.12123900571398341
sub-087,sub-098,SFD,0.12343581956312911
sub-087,sub-086,SFD,0.026426993681305855
sub-087,sub-013,SFD,0.1210194838249139
sub-087,sub-068,SFD,0.19407732378120052
sub-091,sub-083,SFD,0.13014377141912684
sub-091,sub-065,SFD,0.16743538093717977
sub-091,sub-077,SFD,0.07804094531629026
sub-091,sub-039,SFD,0.13400725138795752
sub-091,sub-053,SFD,-0.005945943638811912
sub-091,sub-075,SFD,0.08676686435243644
sub-091,sub-060,SFD,0.2410223095827311
sub-091,sub-103,SFD,0.10448143832171769
sub-091,sub-105,SFD,0.16988663191077524
sub-091,sub-064,SFD,0.12926673730812113
sub-091,sub-010,SFD,0.029108219906317283
sub-091,sub-034,SFD,0.11625106783803293
sub-091,sub-002,SFD,0.16521417264736468
sub-091,sub-085,SFD,0.15428850786863602
sub-091,sub-021,SFD,0.04474453888227517
sub-091,sub-096,SFD,0.24485385904714493
sub-091,sub-027,SFD,0.1272418730882674
sub-091,sub-006,SFD,0.2036837833466232
sub-091,sub-066,SFD,0.24369665862119855
sub-091,sub-101,SFD,0.0819068713004852
sub-091,sub-042,SFD,0.18913861863917034
sub-091,sub-003,SFD,0.200813488052014
sub-091,sub-107,SFD,0.21643825247183746
sub-091,sub-098,SFD,0.14361360222759226
sub-091,sub-086,SFD,0.02297042613649037
sub-091,sub-013,SFD,0.12542330105953284
sub-091,sub-068,SFD,0.2526989982835277
sub-083,sub-065,SFD,0.09676059891525843
sub-083,sub-077,SFD,0.12373070168532173
sub-083,sub-039,SFD,0.09575089643035234
sub-083,sub-053,SFD,0.0018800937025824525
sub-083,sub-075,SFD,0.024239868239095196
sub-083,sub-060,SFD,0.18547018395719614
sub-083,sub-103,SFD,0.1589392323903941
sub-083,sub-105,SFD,0.12659546261691193
sub-083,sub-064,SFD,0.16330813617148232
sub-083,sub-010,SFD,0.004220230650175618
sub-083,sub-034,SFD,0.11040371467860947
sub-083,sub-002,SFD,0.09231278750471505
sub-083,sub-085,SFD,0.16384094706262134
sub-083,sub-021,SFD,0.034593189829995694
sub-083,sub-096,SFD,0.24222042129605664
sub-083,sub-027,SFD,0.08323971700029921
sub-083,sub-006,SFD,0.08292996790768728
sub-083,sub-066,SFD,0.13034036060264495
sub-083,sub-101,SFD,0.011154210642808011
sub-083,sub-042,SFD,0.17267909761693845
sub-083,sub-003,SFD,0.19747230894774068
sub-083,sub-107,SFD,0.132374793757104
sub-083,sub-098,SFD,0.16065717711150412
sub-083,sub-086,SFD,0.07109351813043292
sub-083,sub-013,SFD,0.08374599679917888
sub-083,sub-068,SFD,0.2314679831777348
sub-065,sub-077,SFD,0.11796770258586221
sub-065,sub-039,SFD,0.18887332742217164
sub-065,sub-053,SFD,-0.016142381864670853
sub-065,sub-075,SFD,0.09239407392880356
sub-065,sub-060,SFD,0.15780237048125656
sub-065,sub-103,SFD,0.0982697268505439
sub-065,sub-105,SFD,0.07554701511232452
sub-065,sub-064,SFD,0.04987857344371727
sub-065,sub-010,SFD,0.02670209343914844
sub-065,sub-034,SFD,0.13349753349609372
sub-065,sub-002,SFD,0.1946963214972472
sub-065,sub-085,SFD,0.08064759669058467
sub-065,sub-021,SFD,0.04347235406602063
sub-065,sub-096,SFD,0.22586965228881734
sub-065,sub-027,SFD,0.16556794526995702
sub-065,sub-006,SFD,0.11858879188226817
sub-065,sub-066,SFD,0.14089062124206547
sub-065,sub-101,SFD,0.13069681452644255
sub-065,sub-042,SFD,0.21807822200647053
sub-065,sub-003,SFD,0.21522175810049646
sub-065,sub-107,SFD,0.1276812106093613
sub-065,sub-098,SFD,0.10963123839310186
sub-065,sub-086,SFD,0.022614543240263813
sub-065,sub-013,SFD,0.12048846109981777
sub-065,sub-068,SFD,0.2195940291517196
sub-077,sub-039,SFD,0.010381260043705574
sub-077,sub-053,SFD,-0.061575256987615457
sub-077,sub-075,SFD,0.028370254345402256
sub-077,sub-060,SFD,0.14178696979738364
sub-077,sub-103,SFD,-0.06346923362550946
sub-077,sub-105,SFD,0.12308528630079321
sub-077,sub-064,SFD,-0.02114607989764647
sub-077,sub-010,SFD,-0.04861298200536145
sub-077,sub-034,SFD,0.05535881172211546
sub-077,sub-002,SFD,-0.0611740650008233
sub-077,sub-085,SFD,0.037356686186587794
sub-077,sub-021,SFD,0.01789885520124202
sub-077,sub-096,SFD,0.11127248079435134
sub-077,sub-027,SFD,0.040228803481606165
sub-077,sub-006,SFD,0.0628577788334989
sub-077,sub-066,SFD,0.019200256678359822
sub-077,sub-101,SFD,0.038478957079027265
sub-077,sub-042,SFD,0.0625474565217054
sub-077,sub-003,SFD,0.03642335647721983
sub-077,sub-107,SFD,0.039647149636067
sub-077,sub-098,SFD,0.07654369473296982
sub-077,sub-086,SFD,0.01853961799559632
sub-077,sub-013,SFD,0.05885211019755817
sub-077,sub-068,SFD,0.03904742664341835
sub-039,sub-053,SFD,-0.06831183354895562
sub-039,sub-075,SFD,-0.017044659023515027
sub-039,sub-060,SFD,0.10522111491932093
sub-039,sub-103,SFD,0.1420497522772104
sub-039,sub-105,SFD,0.04194518228443993
sub-039,sub-064,SFD,0.0011310064630794207
sub-039,sub-010,SFD,-0.014424543610731503
sub-039,sub-034,SFD,0.03447925616345841
